"V1" "V2"
0.891366610397376 0.909301156180561
0.913739062882686 0.896738666728913
0.937302301084466 0.90075851793519
0.888755413878804 0.884928771882246
0.943997100150402 0.868475772593815
0.916636578050305 0.850761568240443
0.908293445270804 0.952107218430094
0.924070780160055 0.893893961818171
0.942141914574931 0.931933254518943
0.899311704076527 0.962039300238037
0.939466116242436 0.938939947279016
0.905220030739422 0.937421396263523
0.92729518997479 0.955881516167768
0.915860797960902 0.945933234778764
0.917958710889334 0.834290449454825
0.923916558499708 0.840954788288429
0.899485359173081 0.853824184204215
0.922203682171753 0.869133490691645
0.89410430149316 0.931807908642008
0.89467082075973 0.977524390244908
0.823519178868713 0.882891685223079
0.845906911229072 0.909716936451925
0.849218468704362 0.907497596283068
0.839918584475816 0.866124244859737
0.881225680906299 0.81008481269799
0.861707198611366 0.914616457359731
0.859297452590976 0.843086365360603
0.87279736153276 0.886749748016426
0.866055899946838 0.905868613663901
0.90526072345814 0.838745832725347
0.947084830386839 0.887227545919523
0.902342474232895 0.86577709264721
0.96266759859247 0.89507259520441
0.949086827198031 0.865848792513985
0.972544272016439 0.938542513065348
0.955424871101889 0.902236059582965
0.942554504746629 0.884438137035648
0.903949288774179 0.886063597582458
0.9533468135666 0.91710107383012
0.93386885115652 0.942307350996325
0.878990492750349 0.930306292133578
0.881629988161342 0.925232604879929
0.935919501383166 0.850427180798695
0.914559679102931 0.863319682855097
0.91448239094903 0.899025850841077
0.945016577403065 0.886444692585645
0.909194763988281 0.916770764189013
0.927042515559799 0.891281612599515
0.960488699423163 0.912631749957607
0.95951351201828 0.993246871018847
0.898686368760893 0.946367320232797
0.875109980749748 0.950306555382773
0.836285379561655 0.862859153820419
0.873452214054659 0.863593682877929
0.903724007449305 0.823468461950655
0.851511070874849 0.900802107925406
0.900873708269057 0.939839937895203
0.852231879118199 0.966930191015828
0.86120541286235 0.969966169426765
0.849694169241024 0.953041863893873
0.890026370568301 0.875298105254977
0.873595178200794 0.898626594356107
0.89538482390591 0.946073919813869
0.931562313931197 0.914062968261673
0.913538225818721 0.906435767311999
0.902503576216293 0.862185436525648
0.931396572060307 0.776029375323812
0.898607309070669 0.838945775619958
0.944755568977961 0.81247358232931
0.898008388034855 0.813596426591592
0.930407685248997 0.849148593397016
0.915307565110046 0.803934963369914
0.922921403576261 0.852149270198706
0.910813569896004 0.818870546201331
0.913645010491961 0.835759735708776
0.876190263506379 0.884140832942303
0.958386134185032 0.901107085173297
0.966454565720388 0.846671457719468
0.867972527643722 0.879474474464421
0.894939790056607 0.825865194343471
0.916577210451203 0.923716804736493
0.92547078845012 0.92754495977764
0.937047157389749 0.884603719512964
0.874628120453938 0.901661409464794
0.92594507272615 0.822109120964668
0.864980014284584 0.851377476204603
0.858023721546704 0.88646726026103
0.861748912872162 0.859642631311381
0.872266897315448 0.866784367548594
0.936902626330065 0.913092538072578
